0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,2,52,2,1,2,1,2,1,2,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,1,1,1,1,2,1,2,1,1,1,40,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,40,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,1,1,1,1,1,2,1,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,1,80,1,1,1,1,1,1,62,1,1,1,0
0,1,2,1,1,60,1,2,1,1,1,1,2,1,0
1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
0,1,2,1,1,1,1,2,1,1,1,83,2,1,0
0,1,40,1,1,1,1,1,51,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,1,1,1,1,61,2,1,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,1,2,2,2,2,2,2,2,1,2,1,0
0,1,2,1,1,1,1,1,7,1,1,1,2,1,0
0,1,2,1,2,2,2,2,2,2,2,1,2,1,0
1,1,2,1,1,1,1,1,1,1,1,1,2,1,1
0,1,2,1,2,2,2,2,2,2,2,1,2,1,0
0,1,2,1,1,1,83,1,1,1,1,1,2,1,0
0,1,2,1,2,2,2,2,2,2,2,63,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,2,2,1,0
0,1,1,1,40,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
0,1,2,2,2,2,2,1,2,2,2,2,2,1,0
0,1,2,1,1,1,1,1,1,40,1,1,2,1,0
0,1,2,1,2,2,2,2,2,2,2,1,2,1,0
0,1,2,1,2,1,1,1,1,1,2,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
1,1,1,1,40,1,2,1,2,1,1,1,1,1,1
0,1,2,1,2,1,2,1,2,1,2,1,2,50,0
0,1,2,1,2,1,1,7,1,1,2,1,2,1,0
0,1,2,1,2,2,2,2,2,2,2,1,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,2,2,2,2,1,2,2,2,2,2,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,2,1,2,2,2,2,2,2,2,2,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,1,2,2,2,2,2,1,2,1,2,1,0
0,1,2,1,1,1,1,1,1,1,2,40,2,1,0
0,1,2,1,2,40,2,2,2,1,2,1,2,1,0
1,1,2,1,2,1,2,1,2,1,2,1,2,1,1
0,1,2,1,2,1,1,1,2,1,2,1,1,1,0
0,1,2,1,2,1,2,1,1,1,2,1,2,1,0
0,1,2,1,2,1,2,2,2,2,2,1,2,1,0
0,1,2,1,2,82,1,1,1,1,1,1,2,52,0
0,1,2,40,2,2,2,1,2,2,2,2,2,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,1,0
0,1,1,1,1,1,40,1,40,1,1,1,1,1,0
0,2,2,2,2,2,2,1,2,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2,2,2,2,2,2,1,2,2,2,2,2,2,0
0,1,1,1,1,1,1,1,81,1,1,1,1,1,0
0,2,2,2,2,2,2,1,2,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,2,2,2,2,2,2,1,2,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,1,7,7,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,60,1,1,1,1,0
0,1,2,2,2,2,2,1,2,62,2,1,2,1,0
0,1,1,1,1,1,2,1,2,1,2,1,2,1,0
0,1,2,2,2,2,2,7,2,1,2,1,2,1,0
0,1,1,1,2,1,1,7,2,2,2,1,2,1,0
0,1,2,2,2,2,1,7,2,1,2,1,2,1,0
1,1,2,1,1,1,1,7,2,1,2,40,2,1,1
0,1,2,2,2,2,2,7,2,1,2,1,2,1,0
0,1,1,1,1,1,1,1,2,1,2,2,2,1,0
0,1,2,2,2,2,2,1,2,1,2,80,2,1,0
0,1,1,1,1,2,1,1,2,1,2,1,2,1,0
0,1,2,2,2,2,2,1,2,1,2,1,2,1,0
0,1,1,2,1,1,1,1,1,1,1,1,40,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,1,1,2,1,1,1,0
0,1,2,2,2,1,2,2,2,1,2,1,2,1,0
0,1,1,1,2,1,1,1,2,1,2,1,2,1,0
0,2,2,1,2,40,2,1,1,1,2,1,2,1,0
0,1,1,1,2,1,2,2,2,2,2,1,2,1,0
0,1,2,1,2,1,2,1,1,1,1,1,2,1,0
1,1,2,1,2,1,1,1,2,2,2,2,2,1,1
0,1,2,1,2,1,2,2,2,1,1,53,1,1,0
0,1,2,1,1,1,1,1,1,1,1,51,1,1,0
0,1,2,1,2,2,2,2,2,40,2,2,2,2,0
0,1,2,1,2,1,1,1,1,1,1,1,1,1,0
0,1,2,2,2,1,2,2,2,2,2,2,63,1,0
0,1,1,1,1,1,2,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,7,7,7,7,7,7,0
0,1,2,2,2,2,2,2,2,2,2,2,2,7,0
0,1,2,1,1,1,1,1,53,1,1,7,7,7,0
0,1,2,1,2,2,2,1,2,1,2,2,2,7,0
0,1,1,1,1,1,2,1,2,1,2,1,1,1,0
0,2,2,2,2,2,2,1,2,1,2,1,2,2,0
1,1,1,1,1,1,2,1,2,1,2,1,2,1,1
0,2,2,2,2,1,2,1,2,1,2,1,2,1,0
0,81,1,1,2,1,1,1,2,1,2,63,2,1,0
0,1,2,1,2,2,2,2,2,1,2,1,1,1,0
0,1,2,1,1,40,1,1,2,1,2,2,2,1,0
0,1,2,1,2,1,2,1,1,1,1,1,2,1,0
0,1,2,1,2,1,2,1,2,1,2,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,2,1,1,1,2,1,1,1,1,1,0
0,1,2,1,2,1,2,1,2,2,2,2,2,1,0
0,1,2,1,1,1,2,1,7,1,1,1,1,1,0
0,1,2,2,2,1,2,2,2,2,2,40,2,2,0
0,1,1,1,2,1,1,1,1,1,2,1,2,1,0
0,2,2,1,2,2,2,2,2,1,2,1,2,1,0
1,1,1,4,1,1,1,1,1,1,1,1,2,1,1
0,1,2,2,2,2,61,2,2,2,1,2,2,1,0
0,1,2,1,1,1,1,1,1,2,1,1,1,1,0
0,1,2,1,2,2,2,2,1,2,1,1,2,2,0
0,1,2,1,2,1,1,1,1,2,1,60,1,1,0
0,1,2,1,2,1,2,2,2,2,2,2,2,1,0
0,1,1,1,2,1,1,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,2,1,1,1,1,1,0
0,2,2,2,2,1,2,1,2,1,2,2,2,1,0
0,1,1,1,2,1,2,1,2,1,2,1,1,40,0
0,1,2,1,2,1,2,1,1,1,2,1,2,2,0
0,1,2,1,2,1,2,2,2,2,2,1,1,1,0
0,1,2,1,2,1,2,1,1,1,2,2,2,1,0
1,1,2,1,1,1,1,1,2,1,2,1,1,1,1
0,1,2,2,2,2,2,2,2,40,2,1,2,1,0
0,1,1,1,1,1,1,1,1,1,2,1,2,1,0
0,2,2,1,2,2,2,2,1,2,2,2,2,1,0
0,1,1,1,1,1,2,1,61,2,1,1,1,50,0
0,1,2,2,2,2,2,1,2,2,2,2,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,40,40,1,1,80,0
0,1,2,1,2,2,2,2,2,1,2,1,2,1,0
0,1,2,1,2,1,1,1,1,1,2,1,2,1,0
0,1,2,1,2,2,2,1,2,2,2,1,2,1,0
0,1,2,1,1,1,2,1,1,1,2,1,2,1,0
0,1,2,2,2,1,2,2,2,1,2,1,2,1,0
1,1,1,1,2,1,1,1,1,1,2,1,2,1,1
0,1,2,1,2,1,2,2,2,2,2,82,2,1,0
0,1,2,1,1,1,2,1,1,1,2,1,1,1,0
0,50,2,2,2,2,2,1,2,1,2,1,2,2,0
0,1,2,1,1,1,2,1,2,1,2,1,1,1,0
0,1,1,1,2,1,2,1,2,1,2,2,2,1,0
0,1,2,1,2,1,2,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,51,1,1,1,1,1,1,1,0
0,1,2,1,2,1,2,2,2,2,2,1,2,1,0
0,1,2,1,1,1,2,1,1,1,1,1,2,1,0
0,1,2,82,2,2,2,1,2,2,2,2,2,2,0
0,1,1,1,2,62,2,1,1,1,1,1,1,1,0
0,2,2,1,2,7,2,2,2,2,2,2,2,1,0
1,1,2,7,7,7,7,7,2,1,1,1,1,1,1
0,1,2,2,2,7,2,1,2,1,2,2,2,2,0
0,1,1,1,1,7,2,1,2,40,40,40,1,1,0
0,1,2,2,2,2,2,1,2,1,40,7,1,1,0
0,1,2,1,1,1,1,1,2,1,1,7,40,1,0
0,1,2,1,2,1,2,2,2,2,2,2,2,1,0
0,1,1,1,2,1,2,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,2,1,2,1,2,1,0
0,1,2,2,2,1,2,2,2,1,1,50,1,1,0
0,1,2,1,2,1,2,1,1,1,7,1,2,1,0
0,1,2,1,2,1,2,1,2,2,2,1,2,2,0
0,1,1,4,2,1,2,1,1,1,2,1,1,1,0
0,2,2,1,2,1,2,2,2,1,2,2,2,1,0
1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
0,1,2,2,2,2,2,2,82,2,2,1,2,1,0
0,1,2,1,1,1,1,1,1,1,40,1,2,1,0
0,1,2,1,2,2,2,2,2,1,2,2,2,1,0
0,1,2,1,2,1,1,1,2,1,2,1,1,1,0
0,1,2,1,2,1,2,1,2,1,2,1,2,2,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,2,1,1,1,1,1,2,1,1,1,0
0,40,2,1,2,1,2,2,2,1,2,2,2,1,0
0,1,2,1,1,1,2,1,1,1,2,1,1,80,0
0,1,2,2,2,2,2,1,2,2,2,1,2,2,0
0,1,1,1,1,1,1,1,1,1,2,1,1,1,0
0,2,2,1,2,2,2,2,2,40,2,2,2,1,0
1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
0,1,2,1,2,1,2,1,2,1,2,2,2,1,0
0,1,2,7,2,1,2,1,2,1,1,1,1,1,0
0,1,2,7,1,1,2,1,2,1,2,2,2,2,0
0,1,2,7,2,52,2,1,2,1,1,1,2,1,0
0,1,2,2,1,1,2,1,2,2,2,61,2,63,0
0,1,1,1,1,1,2,1,2,62,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,51,1,1,1,1,0
0,1,2,2,2,2,2,2,2,2,2,1,2,1,0
0,1,1,1,1,1,2,1,1,1,2,1,2,40,0
0,2,2,1,2,2,2,1,2,1,2,2,2,1,0
0,1,2,1,2,1,1,1,2,1,1,1,1,1,0
0,1,2,1,2,1,2,2,2,2,2,2,2,1,0
1,1,1,1,2,1,1,1,2,80,1,1,1,1,1
0,1,2,2,2,2,2,1,2,1,2,2,2,1,0
0,1,1,1,2,1,1,1,2,1,2,7,1,1,0
0,2,2,63,1,1,2,2,2,1,2,1,2,2,0
0,1,2,1,1,1,1,1,2,1,2,1,1,1,0
0,1,2,40,2,2,2,1,2,1,2,2,2,1,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,1,1,1,1,1,1,0
0,1,2,2,2,1,2,1,2,2,2,2,2,1,0
0,1,2,1,2,1,2,1,1,1,2,1,2,1,0
0,1,2,1,2,1,2,2,2,1,2,1,2,1,0
0,1,2,1,40,1,4,1,2,1,2,1,2,1,0
0,1,2,2,2,1,2,1,2,1,2,40,2,1,0
1,1,2,1,1,1,2,1,1,1,1,1,2,1,1
0,1,2,1,2,1,2,2,2,2,2,1,2,1,0
0,1,2,1,2,1,1,1,2,1,1,1,2,1,0
0,1,2,1,2,2,2,1,2,1,2,2,2,1,0
0,1,2,1,2,1,1,1,2,1,7,7,7,1,0
0,1,2,1,2,1,2,2,2,1,2,2,2,1,0
0,1,1,1,2,1,1,1,2,1,1,7,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,7,7,2,2,2,2,2,2,2,2,1,0
0,1,2,7,7,7,1,80,62,1,1,1,2,1,0
0,1,2,7,7,7,1,1,1,1,7,1,2,1,0
0,1,2,7,7,2,1,1,50,2,7,1,2,1,0
0,1,2,1,7,2,1,1,1,2,1,1,2,52,0
1,1,2,1,1,2,1,1,1,2,1,7,2,1,1
0,1,2,1,1,2,1,1,1,2,1,1,2,1,0
0,1,2,1,1,2,2,2,2,2,7,1,2,1,0
0,61,2,1,7,62,1,1,1,1,7,1,2,1,0
0,1,2,1,1,1,60,1,7,1,1,1,2,1,0
0,1,2,2,2,2,2,2,2,2,1,61,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,1,1,1,2,1,2,1,2,1,2,1,1,1,0
0,1,1,1,2,1,2,1,2,1,2,1,60,1,0
0,1,2,2,2,82,2,1,2,1,2,2,2,1,0
0,1,1,1,1,1,1,1,1,1,7,7,1,1,0
0,2,2,2,2,1,1,2,1,1,2,2,2,2,0
1,1,1,1,1,1,2,2,2,1,1,1,1,1,1
0,2,2,2,2,1,1,2,1,1,2,2,2,2,0
0,1,1,1,1,1,1,1,40,1,1,1,62,1,0
0,1,2,2,2,40,2,1,2,1,2,2,2,1,0
0,1,1,61,2,1,2,1,2,1,2,1,1,1,0
0,1,1,1,2,1,2,1,2,1,2,63,1,1,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,1,2,2,2,1,2,1,2,1,2,2,2,1,0
0,1,1,1,1,1,1,51,1,1,1,1,1,52,0
0,1,2,2,2,1,1,1,1,1,2,2,2,1,0
0,1,1,1,1,1,61,2,1,1,1,1,1,1,0
0,2,2,1,1,1,1,1,1,60,1,1,2,2,0
1,1,1,1,1,2,63,2,1,2,1,1,1,1,1
0,2,2,1,1,1,1,1,1,1,1,52,2,2,0
0,1,1,1,53,1,1,2,63,1,1,1,1,1,0
0,1,2,2,2,7,1,1,1,1,2,2,2,1,0
0,7,1,7,7,7,1,53,1,1,1,60,1,1,0
0,1,2,2,2,7,2,1,2,1,2,2,2,1,0
0,1,1,1,1,1,2,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,1,1,1,1,1,1,0
0,1,2,2,2,1,2,1,2,2,2,2,2,1,0
0,1,2,1,1,1,2,1,2,1,1,1,2,1,0
0,1,2,1,2,2,2,1,2,1,2,1,2,1,0
0,1,2,1,1,1,1,1,2,1,2,1,1,1,0
0,1,2,2,2,2,2,62,2,1,2,2,2,2,0
1,1,1,1,1,1,7,1,4,1,1,1,1,1,1
0,2,2,2,2,1,2,60,2,2,2,2,2,1,0
0,1,1,1,2,1,2,1,1,1,1,1,2,1,0
0,1,2,1,2,1,2,1,2,2,2,1,2,1,0
0,1,2,1,1,1,2,1,2,1,1,1,2,1,0
0,1,2,2,2,2,2,1,2,1,2,2,2,1,0
0,1,1,1,1,1,1,1,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,80,2,1,1,1,1,1,0
0,1,1,1,1,53,1,1,1,1,1,1,1,1,0
0,1,2,2,2,2,2,2,2,1,2,2,2,1,0
0,1,1,1,1,2,1,1,1,1,1,51,1,1,0
0,1,1,2,1,2,1,2,1,2,1,2,1,1,0
0,2,1,2,1,2,1,2,1,2,1,2,1,2,0
1,7,1,2,1,2,1,2,1,2,1,2,1,4,1
0,2,1,2,1,2,1,2,1,2,1,2,1,2,0
0,1,1,2,1,2,1,2,1,2,1,2,1,1,0
0,1,1,1,1,1,1,1,1,2,1,1,1,1,0
0,1,2,2,2,1,2,2,2,2,2,2,2,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,2,61,2,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,2,1,0,1,2,1,1,1,1,1,0
0,1,2,1,2,1,0,1,2,1,2,2,2,2,0
0,1,2,1,2,1,0,1,1,1,1,1,1,1,0
0,1,2,1,2,1,0,1,2,1,2,2,2,2,0
0,1,1,1,1,1,0,1,2,1,1,1,1,1,0
0,2,2,80,2,2,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2,4,2,2,2,0,1,0,2,2,82,2,2,0
0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
0,1,2,1,2,1,0,1,0,1,2,1,2,1,0
0,1,2,1,2,1,0,1,0,1,2,1,2,1,0
0,1,2,1,2,1,0,1,0,61,2,1,2,1,0
0,1,2,1,2,1,0,1,0,1,2,1,2,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,2,1,62,1,1,1,1,1,1,2,1,0
0,1,7,2,1,1,1,1,2,1,2,1,2,1,0
0,7,7,2,2,2,2,2,2,82,2,1,2,1,0
0,1,7,1,1,1,1,1,2,1,2,2,2,1,0
0,1,2,1,1,51,1,50,2,1,4,1,1,1,0
0,1,2,1,50,1,1,1,2,1,2,1,2,1,0
1,1,2,1,1,1,52,1,2,1,2,1,2,1,1
0,1,2,1,1,1,1,1,1,1,2,1,2,1,0
0,1,2,2,2,2,2,2,2,2,2,1,2,1,0
0,1,2,1,61,2,1,1,1,1,1,1,2,1,0
0,1,2,1,1,2,1,2,2,2,2,2,2,1,0
0,1,2,1,1,2,1,1,62,62,62,1,2,2,0
0,1,1,1,1,2,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,2,2,1,2,2,1,2,2,1,2,2,1,0
0,1,1,1,1,1,1,1,1,1,40,1,1,1,0
0,2,2,2,2,2,2,1,2,2,2,2,2,2,0
0,1,1,1,1,2,1,1,7,2,1,1,1,1,0
0,1,2,1,1,1,1,7,7,2,1,2,1,50,0
1,1,1,2,1,2,7,7,7,2,1,1,2,1,1
0,1,2,1,1,2,7,7,7,1,1,2,1,1,0
0,1,1,2,1,2,7,7,1,2,1,1,2,1,0
0,40,2,1,52,2,2,1,2,2,1,2,1,1,0
0,1,1,2,1,2,1,1,6,2,1,1,2,1,0
0,1,2,1,1,2,6,1,1,2,1,2,1,1,0
0,1,1,1,1,2,1,1,1,2,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,2,1,1,1,1,1,1,1,0
0,2,2,1,2,2,2,2,2,2,2,2,2,1,0
0,1,1,1,2,1,1,7,1,7,7,1,2,1,0
0,1,2,2,2,1,2,2,2,7,2,2,2,1,0
0,1,1,1,2,1,2,1,2,7,2,1,1,1,0
0,1,2,1,2,1,2,7,2,7,2,1,2,2,0
1,1,2,1,2,1,2,1,2,7,2,1,1,1,1
0,1,2,1,1,61,2,1,2,2,2,2,2,1,0
0,1,2,1,1,1,2,1,1,1,1,1,1,1,0
0,1,2,2,2,1,2,1,1,2,2,2,2,2,0
0,1,2,1,1,1,2,1,60,1,2,1,1,1,0
0,1,2,1,2,2,2,2,2,1,2,1,2,1,0
0,1,2,1,1,1,1,1,2,1,1,1,2,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,2,2,1,2,2,2,2,2,1,2,1,0
0,1,1,1,2,1,2,1,1,1,2,1,2,1,0
0,2,2,1,2,63,2,1,2,1,2,1,2,1,0
0,1,1,1,2,1,2,1,1,1,53,1,2,1,0
0,2,2,2,2,60,2,2,2,2,2,2,2,1,0
1,1,1,1,1,62,1,1,1,1,1,1,2,1,1
0,1,2,2,2,1,1,1,2,2,2,1,2,1,0
0,1,1,1,2,1,1,1,2,1,1,1,2,1,0
0,1,2,1,2,1,2,2,2,1,2,2,2,1,0
0,1,2,1,2,1,2,1,1,1,2,7,1,1,0
0,1,2,1,2,1,2,1,2,2,2,7,2,2,0
0,1,2,1,1,1,2,1,2,1,7,7,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
